Date,Open,High,Low,Close,Adj Close,Volume,Daily Return
1981-01-07,0.13839299976825714,0.13839299976825714,0.13783499598503113,0.13783499598503113,0.1066599041223526,55686400,-0.04263302951325032
1981-01-08,0.13560299575328827,0.13560299575328827,0.13504500687122345,0.13504500687122345,0.10450099408626556,39827200,-0.02024106484860977
1981-01-09,0.14229899644851685,0.14285700023174286,0.14229899644851685,0.14229899644851685,0.11011426895856857,21504000,0.05371503803752575
1981-01-12,0.14229899644851685,0.14229899644851685,0.141183003783226,0.141183003783226,0.10925071686506271,23699200,-0.007842326899802354
1981-01-13,0.1367190033197403,0.1367190033197403,0.13616099953651428,0.13616099953651428,0.10536456108093262,23049600,-0.035570986586110465
1981-01-14,0.1367190033197403,0.1372770071029663,0.1367190033197403,0.1367190033197403,0.10579637438058853,14291200,0.004098278351145401
1981-01-15,0.13950900733470917,0.140625,0.13950900733470917,0.13950900733470917,0.10795532912015915,14067200,0.020406698738125506
1981-01-16,0.13895100355148315,0.13895100355148315,0.13839299976825714,0.13839299976825714,0.1070917546749115,13395200,-0.007999368371027327
1981-01-19,0.14676299691200256,0.14732100069522858,0.14676299691200256,0.14676299691200256,0.11356861889362335,41574400,0.06047957882820265
1981-01-20,0.14285700023174286,0.14285700023174286,0.14229899644851685,0.14229899644851685,0.11011426895856857,30083200,-0.03041641228630576
1981-01-21,0.14508900046348572,0.14620499312877655,0.14508900046348572,0.14508900046348572,0.11227323114871979,15904000,0.019606561534396105
1981-01-22,0.14676299691200256,0.1478790044784546,0.14676299691200256,0.14676299691200256,0.11356861889362335,35548800,0.011537814772496047
1981-01-23,0.14676299691200256,0.14732100069522858,0.14620499312877655,0.14620499312877655,0.11313678324222565,11222400,-0.0038024205595226235
1981-01-26,0.1445309966802597,0.1445309966802597,0.1439729928970337,0.1439729928970337,0.11140963435173035,24640000,-0.015266024373324028
1981-01-27,0.1439729928970337,0.1439729928970337,0.14285700023174286,0.14285700023174286,0.11054607480764389,23699200,-0.007751210648085594
1981-01-28,0.13895100355148315,0.13895100355148315,0.13839299976825714,0.13839299976825714,0.1070917546749115,28156800,-0.03124778639805248
1981-01-29,0.13392899930477142,0.13392899930477142,0.1333709955215454,0.1333709955215454,0.1032055988907814,43904000,-0.0362880951565967
1981-01-30,0.12723200023174286,0.12723200023174286,0.12611599266529083,0.12611599266529083,0.09759147465229034,46188800,-0.05439747745112433
1981-02-02,0.11941999942064285,0.11941999942064285,0.11886200308799744,0.11886200308799744,0.09197817742824554,23766400,-0.05751831544757857
1981-02-03,0.12332600355148315,0.12388399988412857,0.12332600355148315,0.12332600355148315,0.09543251991271973,19152000,0.03755610929743636
1981-02-04,0.12779000401496887,0.1283479928970337,0.12779000401496887,0.12779000401496887,0.0988868921995163,27865600,0.036197014287748575
1981-02-05,0.12779000401496887,0.1289059966802597,0.12779000401496887,0.12779000401496887,0.0988868921995163,7929600,0.0
1981-02-06,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1283479928970337,0.09931866824626923,13865600,0.004366362792368461
1981-02-09,0.12276799976825714,0.12276799976825714,0.12165199965238571,0.12165199965238571,0.09413711726665497,16755200,-0.05217096716164327
1981-02-10,0.12165199965238571,0.12221000343561172,0.12165199965238571,0.12165199965238571,0.09413711726665497,18345600,0.0
1981-02-11,0.11830399930477142,0.11830399930477142,0.11774600297212601,0.11774600297212601,0.09111454337835312,13843200,-0.03210820530800873
1981-02-12,0.1171879991889,0.1171879991889,0.11662899702787399,0.11662899702787399,0.09025024622678757,14560000,-0.00948583090601196
1981-02-13,0.11495500057935715,0.11495500057935715,0.11383900046348572,0.11383900046348572,0.08809126913547516,11155200,-0.02392211857114679
1981-02-17,0.11662899702787399,0.1171879991889,0.11662899702787399,0.11662899702787399,0.09025024622678757,12275200,0.02450841170186946
1981-02-18,0.12165199965238571,0.12276799976825714,0.12165199965238571,0.12165199965238571,0.09413711726665497,19241600,0.04306770565589568
1981-02-19,0.11495500057935715,0.11495500057935715,0.11439699679613113,0.11439699679613113,0.08852305263280869,22310400,-0.059637099550687855
1981-02-20,0.10881700366735458,0.10881700366735458,0.10825899988412857,0.10825899988412857,0.08377332985401154,24371200,-0.05365520774005472
1981-02-23,0.10993299633264542,0.11049100011587143,0.10993299633264542,0.10993299633264542,0.0850687250494957,14112000,0.01546309783485511
1981-02-24,0.10714299976825714,0.10714299976825714,0.10602699965238571,0.10602699965238571,0.08204615861177444,16979200,-0.03553087736959293
1981-02-25,0.11272300034761429,0.1132809966802597,0.11272300034761429,0.11272300034761429,0.08722766488790512,19488000,0.06315355116926913
1981-02-26,0.11439699679613113,0.11495500057935715,0.11439699679613113,0.11439699679613113,0.08852305263280869,10841600,0.014850652560380206
1981-02-27,0.11830399930477142,0.11941999942064285,0.11830399930477142,0.11830399930477142,0.09154638648033142,14761600,0.03415306812863128
1981-03-02,0.11886200308799744,0.11941999942064285,0.11886200308799744,0.11886200308799744,0.09197817742824554,11760000,0.004716635626103027
1981-03-03,0.11774600297212601,0.11774600297212601,0.1171879991889,0.1171879991889,0.09068280458450317,16172800,-0.014083480233699208
1981-03-04,0.11662899702787399,0.11662899702787399,0.11607100069522858,0.11607100069522858,0.08981841057538986,13708800,-0.009532060825355515
1981-03-05,0.11607100069522858,0.11607100069522858,0.11551299691200256,0.11551299691200256,0.08938664942979813,5376000,-0.004807045045952307
1981-03-06,0.11551299691200256,0.11551299691200256,0.11439699679613113,0.11439699679613113,0.08852305263280869,11603200,-0.009661362211229152
1981-03-09,0.10602699965238571,0.10602699965238571,0.1054690033197403,0.1054690033197403,0.08161437511444092,15321600,-0.07804382375995078
1981-03-10,0.10100399702787399,0.10100399702787399,0.10044600069522858,0.10044600069522858,0.07772746682167053,28380800,-0.04762529011978711
1981-03-11,0.0976559966802597,0.0976559966802597,0.09653999656438828,0.09653999656438828,0.07470490038394928,29859200,-0.038886722561741305
1981-03-12,0.10044600069522858,0.10100399702787399,0.10044600069522858,0.10044600069522858,0.07772746682167053,59248000,0.04046008256736355
1981-03-13,0.09988799691200256,0.09988799691200256,0.09933000057935715,0.09933000057935715,0.07686387747526169,231302400,-0.011110478466899831
1981-03-16,0.10323700308799744,0.10435300320386887,0.10323700308799744,0.10323700308799744,0.07988721132278442,37228800,0.03933361088237808
1981-03-17,0.10825899988412857,0.109375,0.10825899988412857,0.10825899988412857,0.08377332985401154,43747200,0.04864506429602655
1981-03-18,0.11495500057935715,0.11607100069522858,0.11495500057935715,0.11495500057935715,0.08895488828420639,36937600,0.06185212452727562
1981-03-19,0.11439699679613113,0.11439699679613113,0.11383900046348572,0.11383900046348572,0.08809126913547516,37811200,-0.009708506922879945
1981-03-20,0.11495500057935715,0.11607100069522858,0.11495500057935715,0.11495500057935715,0.08895488828420639,14604800,0.009803686077028528
1981-03-23,0.11941999942064285,0.12053599953651428,0.11941999942064285,0.11941999942064285,0.09240996837615967,22019200,0.03884081199578904
1981-03-24,0.11941999942064285,0.11941999942064285,0.11886200308799744,0.11886200308799744,0.09197817742824554,28156800,-0.004672558117934766
1981-03-25,0.11774600297212601,0.11774600297212601,0.11662899702787399,0.11662899702787399,0.09025024622678757,7056000,-0.018786317034885536
1981-03-26,0.11495500057935715,0.11495500057935715,0.11439699679613113,0.11439699679613113,0.08852305263280869,12275200,-0.019137826944412573
1981-03-27,0.11104899644851685,0.11104899644851685,0.11049100011587143,0.11049100011587143,0.08550050109624863,12252800,-0.03414423075871009
1981-03-30,0.11049100011587143,0.11160700023174286,0.11049100011587143,0.11049100011587143,0.08550050109624863,9900800,0.0
1981-03-31,0.11049100011587143,0.11049100011587143,0.109375,0.109375,0.08463694900274277,15993600,-0.010099965291826218
1981-04-01,0.10881700366735458,0.10881700366735458,0.10825899988412857,0.10825899988412857,0.08377332985401154,34070400,-0.01020380766210327
1981-04-02,0.11774600297212601,0.11830399930477142,0.11774600297212601,0.11774600297212601,0.09111454337835312,31404800,0.08763186967898773
1981-04-03,0.11830399930477142,0.11886200308799744,0.11830399930477142,0.11830399930477142,0.09154638648033142,16486400,0.004739562818035337
1981-04-06,0.11662899702787399,0.11662899702787399,0.11607100069522858,0.11607100069522858,0.08981841057538986,22803200,-0.018875413562203347
1981-04-07,0.11551299691200256,0.11551299691200256,0.11495500057935715,0.11495500057935715,0.08895488828420639,10684800,-0.009614090091904615
1981-04-08,0.12053599953651428,0.12165199965238571,0.12053599953651428,0.12053599953651428,0.09327354282140732,21952000,0.04854881637761199
1981-04-09,0.12276799976825714,0.12332600355148315,0.12276799976825714,0.12276799976825714,0.0950007289648056,12499200,0.018517428320540708
1981-04-10,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,0.09629611670970917,33465600,0.013635555842770986
1981-04-13,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,0.09629611670970917,16060800,0.0
1981-04-14,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,0.09629611670970917,6652800,0.0
1981-04-15,0.11886200308799744,0.11886200308799744,0.11830399930477142,0.11830399930477142,0.09154638648033142,34048000,-0.04932421359935124
1981-04-16,0.11216499656438828,0.11216499656438828,0.11160700023174286,0.11160700023174286,0.08636407554149628,23878400,-0.05660857995687851
1981-04-20,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.11495500057935715,0.08895488828420639,35347200,0.029998731839204096
1981-04-21,0.12276799976825714,0.12332600355148315,0.12276799976825714,0.12276799976825714,0.0950007289648056,28537600,0.0679652439254721
1981-04-22,0.12723200023174286,0.12779000401496887,0.12723200023174286,0.12723200023174286,0.09845507889986038,18995200,0.036361299252077206
1981-04-23,0.13057999312877655,0.13113799691200256,0.13057999312877655,0.13057999312877655,0.1010458692908287,58016000,0.026314441265172794
1981-04-24,0.13057999312877655,0.13057999312877655,0.12946400046348572,0.12946400046348572,0.10018227249383926,35056000,-0.008546581894444905
1981-04-27,0.1289059966802597,0.1289059966802597,0.1283479928970337,0.1283479928970337,0.09931866824626923,38528000,-0.008620329985259079
1981-04-28,0.12667399644851685,0.12667399644851685,0.12611599266529083,0.12611599266529083,0.09759147465229034,32188800,-0.01739042240977451
1981-04-29,0.125,0.125,0.12444200366735458,0.12444200366735458,0.09629611670970917,13641600,-0.013273269485848282
1981-04-30,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,0.09802326560020447,12611200,0.017935810388926665
1981-05-01,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,0.09802326560020447,16553600,0.0
1981-05-04,0.12667399644851685,0.12667399644851685,0.12611599266529083,0.12611599266529083,0.09759147465229034,14448000,-0.004404984319490213
1981-05-05,0.12611599266529083,0.12611599266529083,0.125558003783226,0.125558003783226,0.09715970605611801,17539200,-0.004424245024585272
1981-05-06,0.12276799976825714,0.12276799976825714,0.12221000343561172,0.12221000343561172,0.09456895291805267,18950400,-0.026664892713538668
1981-05-07,0.12388399988412857,0.12444200366735458,0.12388399988412857,0.12388399988412857,0.09586434811353683,9363200,0.013697890856491313
1981-05-08,0.125,0.125558003783226,0.125,0.125,0.09672790765762329,7907200,0.009008140785182306
1981-05-11,0.12276799976825714,0.12276799976825714,0.12221000343561172,0.12221000343561172,0.09456895291805267,11939200,-0.022319874293284858
1981-05-12,0.12221000343561172,0.12388399988412857,0.12221000343561172,0.12221000343561172,0.09456895291805267,4256000,0.0
1981-05-13,0.12221000343561172,0.12332600355148315,0.12165199965238571,0.12165199965238571,0.09413711726665497,4905600,-0.004566357542013844
1981-05-14,0.1210940033197403,0.1210940033197403,0.11997800320386887,0.11997800320386887,0.09284176677465439,4928000,-0.013760252380910942
1981-05-15,0.12276799976825714,0.12444200366735458,0.12276799976825714,0.12276799976825714,0.0950007289648056,4905600,0.02325421267985406
1981-05-18,0.125,0.12611599266529083,0.125,0.125,0.09672790765762329,4166400,0.018180688839319892
1981-05-19,0.12332600355148315,0.12332600355148315,0.12276799976825714,0.12276799976825714,0.0950007289648056,25424000,-0.017856053486974832
1981-05-20,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,0.09802326560020447,13283200,0.03181593097584123
1981-05-21,0.13392899930477142,0.13448700308799744,0.13392899930477142,0.13392899930477142,0.10363739728927612,32211200,0.0572734610981982
1981-05-22,0.140066996216774,0.141183003783226,0.140066996216774,0.140066996216774,0.10838709771633148,31427200,0.04582998561607865
1981-05-26,0.140066996216774,0.140066996216774,0.13950900733470917,0.13950900733470917,0.10795532912015915,85344000,-0.003983579275296689
1981-05-27,0.14732100069522858,0.1478790044784546,0.14732100069522858,0.14732100069522858,0.11400040984153748,149497600,0.05599613072041931
1981-05-28,0.14732100069522858,0.1478790044784546,0.14732100069522858,0.14732100069522858,0.11400040984153748,73987200,0.0
1981-05-29,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,0.11443222314119339,59382400,0.0037878223442893155
1981-06-01,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,0.11443222314119339,51251200,0.0
1981-06-02,0.141183003783226,0.141183003783226,0.140625,0.140625,0.10881888121366501,40432000,-0.049053857151777125
1981-06-03,0.140625,0.14174099266529083,0.140625,0.140625,0.10881888121366501,39446400,0.0
1981-06-04,0.14341500401496887,0.1439729928970337,0.14341500401496887,0.14341500401496887,0.11097783595323563,56067200,0.01983989097748151
1981-06-05,0.14174099266529083,0.14174099266529083,0.141183003783226,0.141183003783226,0.10925071686506271,57680000,-0.015562738931949371
1981-06-08,0.1367190033197403,0.1367190033197403,0.13616099953651428,0.13616099953651428,0.10536456108093262,93497600,-0.035570986586110465
1981-06-09,0.13895100355148315,0.13950900733470917,0.13895100355148315,0.13895100355148315,0.10752350091934204,119593600,0.02049018964498983
1981-06-10,0.140625,0.14229899644851685,0.140625,0.140625,0.10881888121366501,25222400,0.012047415525417993
1981-06-11,0.14676299691200256,0.14732100069522858,0.14676299691200256,0.14676299691200256,0.11356861889362335,38976000,0.04364810248905493
1981-06-12,0.14564700424671173,0.14564700424671173,0.14508900046348572,0.14508900046348572,0.11227323114871979,25804800,-0.011406212011056627
1981-06-15,0.14508900046348572,0.14508900046348572,0.1445309966802597,0.1445309966802597,0.11184145510196686,143763200,-0.003845761294435257
1981-06-16,0.14229899644851685,0.14229899644851685,0.14174099266529083,0.14174099266529083,0.10968249291181564,37251200,-0.019303774152284348
1981-06-17,0.140066996216774,0.140066996216774,0.13950900733470917,0.13950900733470917,0.10795532912015915,27574400,-0.01574694142888533
1981-06-18,0.13950900733470917,0.140066996216774,0.13895100355148315,0.13895100355148315,0.10752350091934204,23049600,-0.004000063770232765
1981-06-19,0.13560299575328827,0.13560299575328827,0.13504500687122345,0.13504500687122345,0.10450099408626556,27507200,-0.028110197372979817
1981-06-22,0.13057999312877655,0.13057999312877655,0.13002200424671173,0.13002200424671173,0.1006140485405922,10841600,-0.037195297323819654
1981-06-23,0.1322540044784546,0.1333709955215454,0.1322540044784546,0.1322540044784546,0.10234126448631287,15030400,0.017166747295968676
1981-06-24,0.13002200424671173,0.13002200424671173,0.1289059966802597,0.1289059966802597,0.09975045174360275,23027200,-0.025315426340629332
1981-06-25,0.13169600069522858,0.1322540044784546,0.13169600069522858,0.13169600069522858,0.10190941393375397,24259200,0.021643633210810753
1981-06-26,0.13113799691200256,0.13113799691200256,0.13002200424671173,0.13002200424671173,0.1006140485405922,23788800,-0.012710949294672869
1981-06-29,0.12667399644851685,0.12667399644851685,0.125558003783226,0.125558003783226,0.09715970605611801,10595200,-0.03433260597878185
1981-06-30,0.11662899702787399,0.11662899702787399,0.11607100069522858,0.11607100069522858,0.08981841057538986,35907200,-0.07555905404332863
1981-07-01,0.11551299691200256,0.11551299691200256,0.11495500057935715,0.11495500057935715,0.08895488828420639,170464000,-0.009614090091904615
1981-07-02,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.11495500057935715,0.08895488828420639,30284800,0.0
1981-07-06,0.11216499656438828,0.11216499656438828,0.11104899644851685,0.11104899644851685,0.08593229949474335,16531200,-0.03397889478323013
1981-07-07,0.11216499656438828,0.1132809966802597,0.11216499656438828,0.11216499656438828,0.08679591864347458,15836800,0.010049994633089643
1981-07-08,0.11662899702787399,0.1171879991889,0.11662899702787399,0.11662899702787399,0.09025024622678757,16620800,0.03979827205357522
1981-07-09,0.10825899988412857,0.10825899988412857,0.10770100355148315,0.10770100355148315,0.0833415612578392,32883200,-0.076550317121437
1981-07-10,0.09988799691200256,0.09988799691200256,0.09933000057935715,0.09933000057935715,0.07686387747526169,55171200,-0.07772453125202539
1981-07-13,0.1015629991889,0.10212100297212601,0.1015629991889,0.1015629991889,0.07859182357788086,45740800,0.022480600242621218
1981-07-14,0.10602699965238571,0.10714299976825714,0.10602699965238571,0.10602699965238571,0.08204615861177444,19779200,0.04395285510165703
1981-07-15,0.10881700366735458,0.109375,0.10881700366735458,0.10881700366735458,0.08420512825250626,10953600,0.026314085598420522
1981-07-16,0.11160700023174286,0.11272300034761429,0.11160700023174286,0.11160700023174286,0.08636407554149628,15232000,0.025639142577112084
1981-07-17,0.11551299691200256,0.11607100069522858,0.11551299691200256,0.11551299691200256,0.08938664942979813,19824000,0.03499804599714107
1981-07-20,0.10825899988412857,0.10825899988412857,0.10770100355148315,0.10770100355148315,0.0833415612578392,23654400,-0.06762853525130252
1981-07-21,0.10770100355148315,0.10770100355148315,0.10714299976825714,0.10714299976825714,0.08290977776050568,31942400,-0.00518089043229808
1981-07-22,0.10212100297212601,0.10212100297212601,0.10100399702787399,0.10100399702787399,0.07815925031900406,22668800,-0.05729755367604594
1981-07-23,0.10379499942064285,0.10435300320386887,0.10379499942064285,0.10379499942064285,0.08031899482011795,34451200,0.027632615362851887
1981-07-24,0.10714299976825714,0.10770100355148315,0.10714299976825714,0.10714299976825714,0.08290977776050568,28851200,0.032256167375974254
1981-07-27,0.11160700023174286,0.11216499656438828,0.11160700023174286,0.11160700023174286,0.08636407554149628,17337600,0.041663334220587656
1981-07-28,0.10825899988412857,0.10825899988412857,0.10770100355148315,0.10770100355148315,0.0833415612578392,22848000,-0.034997355841605904
1981-07-29,0.10658500343561172,0.10658500343561172,0.10602699965238571,0.10602699965238571,0.08204615861177444,15500800,-0.015543297083877361
1981-07-30,0.10993299633264542,0.11104899644851685,0.10993299633264542,0.10993299633264542,0.0850687250494957,9900800,0.03683982880933412
1981-07-31,0.11160700023174286,0.11216499656438828,0.11160700023174286,0.11160700023174286,0.08636407554149628,10953600,0.01522710598103938
1981-08-03,0.11160700023174286,0.11160700023174286,0.11049100011587143,0.11049100011587143,0.08550050109624863,12432000,-0.009999232201967079
1981-08-04,0.11216499656438828,0.11272300034761429,0.11216499656438828,0.11216499656438828,0.08679591864347458,31673600,0.015150993627133236
1981-08-05,0.11551299691200256,0.11607100069522858,0.11551299691200256,0.11551299691200256,0.08938664942979813,17494400,0.02984853235974505
1981-08-06,0.1132809966802597,0.1132809966802597,0.11272300034761429,0.11272300034761429,0.08722766488790512,10528000,-0.024153322175797798
1981-08-07,0.11272300034761429,0.1132809966802597,0.11272300034761429,0.11272300034761429,0.08722766488790512,9206400,0.0
1981-08-10,0.11272300034761429,0.11272300034761429,0.11272300034761429,0.11272300034761429,0.08722766488790512,0,0.0
1981-08-11,0.11049100011587143,0.11049100011587143,0.109375,0.109375,0.08463694900274277,71456000,-0.02970062179804589
1981-08-12,0.10770100355148315,0.10770100355148315,0.10714299976825714,0.10714299976825714,0.08290977776050568,26275200,-0.020406823055272416
1981-08-13,0.10435300320386887,0.10435300320386887,0.10379499942064285,0.10379499942064285,0.08031899482011795,27484800,-0.031248219575156666
1981-08-14,0.10323700308799744,0.10323700308799744,0.10212100297212601,0.10212100297212601,0.0790235847234726,24192000,-0.016128315593920806
1981-08-17,0.09988799691200256,0.09988799691200256,0.09877199679613113,0.09877199679613113,0.07643208652734756,18905600,-0.03279398429207514
1981-08-18,0.0976559966802597,0.0976559966802597,0.09653999656438828,0.09653999656438828,0.07470490038394928,17001600,-0.02259765789306689
1981-08-19,0.09653999656438828,0.09653999656438828,0.09542399644851685,0.09542399644851685,0.07384128123521805,20675200,-0.011560408277002221
1981-08-20,0.09653999656438828,0.09709800034761429,0.09653999656438828,0.09653999656438828,0.07470490038394928,17113600,0.011695614353984585
1981-08-21,0.09096000343561172,0.09096000343561172,0.0898440033197403,0.0898440033197403,0.0695233941078186,41910400,-0.06935965712423264
1981-08-24,0.08482100069522858,0.08482100069522858,0.08426299691200256,0.08426299691200256,0.0652046874165535,23072000,-0.0621187550850516
1981-08-25,0.08649600297212601,0.08705399930477142,0.08649600297212601,0.08649600297212601,0.06693261861801147,40700800,0.026500107122962913
1981-08-26,0.08537899702787399,0.08537899702787399,0.08482100069522858,0.08482100069522858,0.06563650071620941,33600000,-0.019364518056571023
1981-08-27,0.08537899702787399,0.0859379991889,0.08537899702787399,0.08537899702787399,0.06606824696063995,25916800,0.006577837631796868
1981-08-28,0.0898440033197403,0.09040199965238571,0.0898440033197403,0.0898440033197403,0.0695233941078186,38035200,0.05229663728230971
1981-08-31,0.0898440033197403,0.09040199965238571,0.0898440033197403,0.0898440033197403,0.0695233941078186,40947200,0.0
1981-09-01,0.09542399644851685,0.09598200023174286,0.09542399644851685,0.09542399644851685,0.07384128123521805,37027200,0.06210696676723182
1981-09-02,0.09709800034761429,0.0976559966802597,0.09709800034761429,0.09709800034761429,0.0751367136836052,19376000,0.017543471980945302
1981-09-03,0.09319200366735458,0.09319200366735458,0.09207600355148315,0.09207600355148315,0.0712505355477333,37475200,-0.05172142811883251
1981-09-04,0.09151799976825714,0.09151799976825714,0.09096000343561172,0.09096000343561172,0.07038695365190506,15254400,-0.012120356558579126
1981-09-08,0.08872800320386887,0.08872800320386887,0.08816999942064285,0.08816999942064285,0.06822801381349564,25446400,-0.03067244320710838
1981-09-09,0.08816999942064285,0.08872800320386887,0.08816999942064285,0.08816999942064285,0.06822801381349564,30531200,0.0
1981-09-10,0.08872800320386887,0.08928599953651428,0.08872800320386887,0.08872800320386887,0.06865979731082916,34809600,0.0063285368164729405
1981-09-11,0.08816999942064285,0.08816999942064285,0.08761200308799744,0.08761200308799744,0.06779620796442032,17539200,-0.012577802152536122
1981-09-14,0.08537899702787399,0.08537899702787399,0.08482100069522858,0.08482100069522858,0.06563650071620941,27686400,-0.03185587089685504
1981-09-15,0.08314699679613113,0.08314699679613113,0.08258900046348572,0.08258900046348572,0.06390927731990814,19510400,-0.026314982935626285
1981-09-16,0.08147300034761429,0.08147300034761429,0.08091499656438828,0.08091499656438828,0.06261390447616577,19353600,-0.020268932744430423
1981-09-17,0.07924100011587143,0.07924100011587143,0.07868299633264542,0.07868299633264542,0.060886748135089874,19376000,-0.02758422998095167
1981-09-18,0.07924100011587143,0.07979899644851685,0.07924100011587143,0.07924100011587143,0.06131855770945549,26320000,0.007092012426210603
1981-09-21,0.07979899644851685,0.08035700023174286,0.07979899644851685,0.07979899644851685,0.061750344932079315,49033600,0.007041705460029801
1981-09-22,0.07589299976825714,0.07589299976825714,0.07533500343561172,0.07533500343561172,0.05829596146941185,47420800,-0.05594112010980712
1981-09-23,0.07477699965238571,0.07477699965238571,0.07366099953651428,0.07366099953651428,0.057000577449798584,28201600,-0.022220819195047703
1981-09-24,0.07366099953651428,0.07366099953651428,0.07310300320386887,0.07310300320386887,0.056568801403045654,18300800,-0.007574941624638898
1981-09-25,0.06473200023174286,0.06473200023174286,0.06361600011587143,0.06361600011587143,0.04922753944993019,34608000,-0.12977580876797945
1981-09-28,0.06417399644851685,0.06473200023174286,0.06417399644851685,0.06417399644851685,0.04965933412313461,91728000,0.008771404746800382
1981-09-29,0.06752199679613113,0.06808000057935715,0.06752199679613113,0.06752199679613113,0.05225009843707085,94684800,0.05217074211088302
1981-09-30,0.06808000057935715,0.06863799691200256,0.06808000057935715,0.06808000057935715,0.05268188565969467,49996800,0.00826385472065394
1981-10-01,0.06808000057935715,0.06863799691200256,0.06808000057935715,0.06808000057935715,0.05268188565969467,61129600,0.0
1981-10-02,0.07366099953651428,0.0742190033197403,0.07366099953651428,0.07366099953651428,0.057000577449798584,45046400,0.08197678834051336
1981-10-05,0.07589299976825714,0.07700899988412857,0.07589299976825714,0.07589299976825714,0.058727774769067764,43097600,0.030301400381256727
1981-10-06,0.07589299976825714,0.07589299976825714,0.07533500343561172,0.07533500343561172,0.05829596146941185,28358400,-0.00735279518684151
1981-10-07,0.07979899644851685,0.08091499656438828,0.07979899644851685,0.07979899644851685,0.061750344932079315,38841600,0.05925596517487741
1981-10-08,0.08258900046348572,0.08314699679613113,0.08258900046348572,0.08258900046348572,0.06390927731990814,31091200,0.034962272521772864
1981-10-09,0.08314699679613113,0.08426299691200256,0.08314699679613113,0.08314699679613113,0.06434107571840286,54521600,0.0067564274953897385
1981-10-12,0.0859379991889,0.08649600297212601,0.0859379991889,0.0859379991889,0.06650081276893616,27350400,0.033567002516178945
1981-10-13,0.0859379991889,0.08705399930477142,0.0859379991889,0.0859379991889,0.06650081276893616,44195200,0.0
1981-10-14,0.08147300034761429,0.08147300034761429,0.08091499656438828,0.08091499656438828,0.06261390447616577,30979200,-0.05844903439414861
1981-10-15,0.08258900046348572,0.08314699679613113,0.08258900046348572,0.08258900046348572,0.06390927731990814,29433600,0.020688261730035684
1981-10-16,0.0820309966802597,0.0820309966802597,0.08147300034761429,0.08147300034761429,0.0630456954240799,36467200,-0.01351262182962032
1981-10-19,0.08314699679613113,0.08370500057935715,0.08314699679613113,0.08314699679613113,0.06434107571840286,20585600,0.020546688962815418
1981-10-20,0.08761200308799744,0.08816999942064285,0.08761200308799744,0.08761200308799744,0.06779620796442032,35728000,0.053700256134033175
1981-10-21,0.08761200308799744,0.08816999942064285,0.08761200308799744,0.08761200308799744,0.06779620796442032,76899200,0.0
